"id","fecha","razon_uso","clave","descripcion","lugar_de_uso","monto","periodo_fact_c_diaria","tipo_razon_uso","id_viaje","grupo_viaje","comparativa_descripcion","comparativa_grupo_viaje","comparativa_razon_uso","comparativa_clave_si","comparativa_clave_no"
A014728,2024-08-10,P.VIAJE,consumible,consumible_10135,P.VIAJE5,-781.5,202408,especifico,V139,G077,,P072,,,
A014729,2024-08-10,P.VIAJE,consumible,consumible_7301,P.VIAJE9,-3672.0,202408,especifico,V139,G077,,P072,,,
A014730,2024-08-10,P.VIAJE,consumible,consumible_9854,P.VIAJE6,-4623.75,202408,especifico,V139,G077,,P072,,,
A014731,2024-08-11,P.VIAJE,regalo,regalo: nombre_3,P.VIAJE6,-1204.5,202408,especifico,V139,G077,,P072,,,
A014732,2024-08-11,P.VIAJE,consumible,consumible_10866,P.VIAJE4,-781.5,202408,especifico,V139,G077,,P072,,,
A014733,2024-08-11,P.VIAJE,consumible,consumible_11141,P.VIAJE9,-1698.0,202408,especifico,V139,G077,,P072,,,
A014734,2024-08-11,P.VIAJE,deuda,deuda: nombre_11,P.VIAJE7,15504.0,202408,especifico,V139,G077,,P072,,,
A014735,2024-08-11,P.VIAJE,consumible,consumible_10691,P.VIAJE9,-1909.5,202408,especifico,V139,G077,,P072,,,
A014736,2024-08-11,P.VIAJE,consumible,consumible_9537,P.VIAJE3,-10792.5,202408,especifico,V139,G077,,P072,,,
A014737,2024-08-11,P.VIAJE,regalo,regalo: nombre_16,P.VIAJE7,-11638.5,202408,especifico,V139,G077,,P072,,,
A014738,2024-08-11,P.VIAJE,regalo,regalo: nombre_6,P.VIAJE8,-10087.5,202408,especifico,V139,G077,,P072,,,
A014739,2024-08-11,P.VIAJE,consumible,consumible_9733,P.VIAJE7,-10792.5,202408,especifico,V139,G077,,P072,,,
A014740,2024-08-11,P.VIAJE,regalo,regalo: nombre_4,P.VIAJE9,-3883.5,202408,especifico,V139,G077,,P072,,,
A014741,2024-08-11,P.VIAJE,regalo,regalo: nombre_3,P.VIAJE10,-3883.5,202408,especifico,V139,G077,,P072,,,
A014742,2024-08-11,P.VIAJE,consumible,consumible_9658,P.VIAJE2,-2967.0,202408,especifico,V139,G077,,P072,,,
A014743,2024-08-11,P.VIAJE,deuda,deuda: nombre_8,P.VIAJE8,-4870.5,202408,especifico,V139,G077,,P072,,,
A014744,2024-08-11,P.VIAJE,deuda,deuda: nombre_13,P.VIAJE9,-8395.5,202408,especifico,V139,G077,,P072,,,
A014745,2024-08-11,P.VIAJE,recreacion,recreacion_4,P.VIAJE3,-10380.075,202408,especifico,V139,G077,,P072,,,
A014746,2024-08-11,P.VIAJE,consumible,consumible_8370,P.VIAJE10,-11991.0,202408,especifico,V139,G077,,P072,,,
A014747,2024-08-11,P.VIAJE,consumible,consumible_7476,P.VIAJE4,-3002.25,202408,especifico,V139,G077,,P072,,,
A014748,2024-08-11,P.VIAJE,regalo,regalo: nombre_12,P.VIAJE1,-2473.5,202408,especifico,V139,G077,,P072,,,
A014749,2024-08-11,P.VIAJE,regalo,regalo: nombre_13,P.VIAJE2,-2473.5,202408,especifico,V139,G077,,P072,,,
A014750,2024-08-11,P.VIAJE,consumible,consumible_10540,P.VIAJE10,-1768.5,202408,especifico,V139,G077,,P072,,,
A014752,2024-08-12,P.FORMAL,educacion,educacion_5256,P.FORMAL9,-57252.0,202408,especifico,,,,,P.FORMAL,P064,
A014753,2024-08-12,P.VIAJE,consumible,consumible_10528,P.VIAJE2,-12555.0,202408,especifico,V139,G077,,P072,,,
A014754,2024-08-12,P.VIAJE,transporte,transporte_8,P.VIAJE8,-2896.5,202408,especifico,V139,G077,,P072,,,
A014755,2024-08-12,P.VIAJE,consumible,consumible_7290,P.VIAJE10,-2685.0,202408,especifico,V139,G077,,P072,,,
A014761,2024-08-14,P.GUSTOS,gustos,gustos_4921,P.GUSTOS3,-9805.5,202408,especifico,,,,,P.GUSTOS,,P012
A014762,2024-08-14,P.GUSTOS,gustos,gustos_4838,P.GUSTOS6,-13747.155,202408,especifico,,,,,P.GUSTOS,,P012
A014763,2024-08-14,P.GUSTOS,gustos,gustos_4624,P.GUSTOS10,-33775.5,202408,especifico,,,,,P.GUSTOS,,P012
A014764,2024-08-14,P.GUSTOS,gustos,gustos_4623,P.GUSTOS1,-12344.205,202408,especifico,,,,,P.GUSTOS,,P012
A014883,2024-09-12,P.FORMAL,educacion,educacion_5226,P.FORMAL9,-545676.0,202409,especifico,,,,,P.FORMAL,P064,
A014885,2024-09-13,P.RECREACION,transporte,transporte_6,P.RECREACION7,-14106.0,202409,especifico,,,,,P.RECREACION,,P027
A014886,2024-09-13,P.GUSTOS,gustos,"8.gustos_8",P.GUSTOS2,-269245.5,202409,especifico,,,P008,,,,
A014887,2024-09-13,P.GUSTOS,gustos,"4.gustos_16",P.GUSTOS1,-82491.0,202409,especifico,,,P004,,,,
A014889,2024-09-14,P.RECREACION,transporte,transporte_3,P.RECREACION2,-64161.0,202409,especifico,,,,,P.RECREACION,,P027
A014890,2024-09-14,P.RECREACION,consumible,consumible_8098,P.RECREACION10,-1557.0,202409,especifico,,,,,P.RECREACION,,P027
A014893,2024-09-14,P.RECREACION,transporte,transporte_6,P.RECREACION10,-20120.355,202409,especifico,,,,,P.RECREACION,,P027
A014894,2024-09-14,P.RECREACION,consumible,consumible_8405,P.RECREACION3,-21156.0,202409,especifico,,,,,P.RECREACION,,P027
A014895,2024-09-14,P.RECREACION,deuda,deuda: nombre_20,P.RECREACION8,-10299.0,202409,especifico,,,,,P.RECREACION,,P027
A014896,2024-09-14,P.RECREACION,deuda,deuda: nombre_1,P.RECREACION9,17619.0,202409,especifico,,,,,P.RECREACION,,P027
A014897,2024-09-14,P.RECREACION,transporte,transporte_4,P.RECREACION1,-18612.36,202409,especifico,,,,,P.RECREACION,,P027
A014898,2024-09-15,P.RECREACION,consumible,consumible_8094,P.RECREACION4,-12907.5,202409,especifico,,,,,P.RECREACION,,P027
A014901,2024-09-15,P.RECREACION,transporte,transporte_11,P.RECREACION6,-7092.66,202409,especifico,,,,,P.RECREACION,,P027
A014903,2024-09-15,P.RECREACION,transporte,transporte_18,P.RECREACION7,-4231.7699999999995,202409,especifico,,,,,P.RECREACION,,P027
A014904,2024-09-15,P.RECREACION,transporte,transporte_7,P.RECREACION10,-21156.0,202409,especifico,,,,,P.RECREACION,,P027
A014905,2024-09-15,P.RECREACION,consumible,consumible_10211,P.RECREACION7,-4236.0,202409,especifico,,,,,P.RECREACION,,P027
A014906,2024-09-16,P.RECREACION,transporte,transporte_7,P.RECREACION10,-6349.59,202409,especifico,,,,,P.RECREACION,,P027
A014910,2024-09-19,P.GUSTOS,gustos,"4.gustos_4",P.GUSTOS2,26079.0,202409,especifico,,,P004,,,,
A014911,2024-09-19,P.GUSTOS,gustos,"3.gustos_19",P.GUSTOS9,26079.0,202409,especifico,,,P003,,,,
A014975,2024-10-05,P.VIAJE,transporte,transporte_5,P.VIAJE2,-10581.0,202410,especifico,V140,G078,,P073,,,
A014976,2024-10-06,P.VIAJE,regalo,regalo: nombre_7,P.VIAJE3,-53938.5,202410,especifico,V140,G078,,P073,,,
A014977,2024-10-06,P.VIAJE,regalo,regalo: nombre_15,P.VIAJE4,-10581.0,202410,especifico,V140,G078,,P073,,,
A014978,2024-10-06,P.VIAJE,consumible,consumible_7107,P.VIAJE3,-8113.5,202410,especifico,V140,G078,,P073,,,
A014979,2024-10-06,P.VIAJE,recreacion,recreacion_10,P.VIAJE4,-10898.25,202410,especifico,V140,G078,,P073,,,
A015046,2024-10-24,P.FORMAL,educacion,educacion_5222,P.FORMAL3,-70435.5,202410,especifico,,,,,P.FORMAL,P064,
A015058,2024-11-01,P.VIAJE,evento,"8.evento_12",P.VIAJE10,-312109.5,202411,especifico,V142,G080,P008,,,,
A015059,2024-11-01,P.VIAJE,evento,"7.evento_11",P.VIAJE3,-389518.5,202411,especifico,V142,G080,P007,,,,
A015086,2024-11-12,P.FORMAL,educacion,educacion_5183,P.FORMAL2,-20580.015,202411,especifico,,,,,P.FORMAL,P064,
A015087,2024-11-12,P.FORMAL,educacion,educacion_5188,P.FORMAL7,-34904.205,202411,especifico,,,,,P.FORMAL,P064,
A015088,2024-11-12,P.VIAJE,transporte,transporte_18,P.VIAJE9,-113934.0,202411,especifico,V141,G079,,P074,,,
A015110,2024-11-14,P.GUSTOS,gustos,"2.gustos_14",P.GUSTOS7,-96943.5,202411,especifico,,,P002,,,,
A015187,2024-12-05,P.GUSTOS,gustos,"5.gustos_13",P.GUSTOS3,-109281.0,202412,especifico,,,P005,,,,
A015227,2024-12-16,P.VIAJE,transporte,transporte_3,P.VIAJE8,-175692.0,202412,especifico,V142,G080,,P075,,,
A015232,2024-12-17,P.VIAJE,necesidad,necesidad_15,P.VIAJE2,-112655.12999999999,202412,especifico,V142,G080,,P075,,,
A015327,2025-01-09,P.FORMAL,necesidad,"5.necesidad_5",P.FORMAL6,-231880.5,202501,especifico,,,P005,,,,
A015328,2025-01-09,P.RECREACION,evento,"2.evento_6",P.RECREACION10,-14458.5,202501,especifico,,,P002,,,,
A015329,2025-01-09,P.RECREACION,invitacion,invitacion: nombre_17,P.RECREACION7,-14458.5,202501,especifico,,,,,P.RECREACION,,P027
A015348,2025-01-13,P.VIAJE,manualidad,manualidad_7,P.VIAJE4,-4819.74,202501,especifico,V141,G079,,P074,,,
A015349,2025-01-13,P.VIAJE,manualidad,manualidad_4,P.VIAJE5,-2573.61,202501,especifico,V141,G079,,P074,,,
A015350,2025-01-14,P.RECREACION,recreacion,recreacion_15,P.RECREACION5,-10299.0,202501,especifico,,,,,P.RECREACION,,P027
A015352,2025-01-14,P.VIAJE,manualidad,manualidad_15,P.VIAJE8,-2590.5299999999997,202501,especifico,V141,G079,,P074,,,
A015353,2025-01-14,P.RECREACION,evento,"3.evento_7",P.RECREACION4,-16820.25,202501,especifico,,,P003,,,,
A015354,2025-01-14,P.RECREACION,invitacion,invitacion: nombre_15,P.RECREACION5,-16820.25,202501,especifico,,,,,P.RECREACION,,P027
A015356,2025-01-15,P.VIAJE,manualidad,manualidad_16,P.VIAJE9,-1556.2949999999998,202501,especifico,V141,G079,,P074,,,
A015358,2025-01-15,P.RECREACION,recreacion,recreacion: nombre_11,P.RECREACION1,21144.0,202501,especifico,,,,,P.RECREACION,,P027
A015359,2025-01-15,P.RECREACION,recreacion,recreacion_7,P.RECREACION3,-70506.0,202501,especifico,,,,,P.RECREACION,,P027
A015360,2025-01-17,P.RECREACION,recreacion,recreacion_8,P.RECREACION4,-21438.0,202501,especifico,,,,,P.RECREACION,,P027
A015361,2025-01-17,P.RECREACION,consumible,consumible_11370,P.RECREACION8,-9523.5,202501,especifico,,,,,P.RECREACION,,P027
A015362,2025-01-17,P.RECREACION,consumible,consumible_6790,P.RECREACION8,-2970.5249999999996,202501,especifico,,,,,P.RECREACION,,P027
A015363,2025-01-17,P.RECREACION,consumible,consumible_6771,P.RECREACION7,-4743.6,202501,especifico,,,,,P.RECREACION,,P027
A015364,2025-01-17,P.RECREACION,consumible,consumible_9406,P.RECREACION2,-80445.795,202501,especifico,,,,,P.RECREACION,,P027
A015365,2025-01-17,P.RECREACION,consumible,consumible_9220,P.RECREACION8,-48932.295,202501,especifico,,,,,P.RECREACION,,P027
A015366,2025-01-18,P.RECREACION,consumible,consumible_7198,P.RECREACION10,-1722.6750000000002,202501,especifico,,,,,P.RECREACION,,P027
A015367,2025-01-18,P.RECREACION,consumible,consumible_7069,P.RECREACION9,-454.38,202501,especifico,,,,,P.RECREACION,,P027
A015368,2025-01-18,P.RECREACION,consumible,consumible_9796,P.RECREACION2,-13386.900000000001,202501,especifico,,,,,P.RECREACION,,P027
A015369,2025-01-18,P.RECREACION,consumible,consumible_9136,P.RECREACION2,-863.28,202501,especifico,,,,,P.RECREACION,,P027
A015370,2025-01-18,P.RECREACION,consumible,consumible_9094,P.RECREACION4,-4941.0,202501,especifico,,,,,P.RECREACION,,P027
A015371,2025-01-18,P.RECREACION,consumible,consumible_8338,P.RECREACION10,-425.475,202501,especifico,,,,,P.RECREACION,,P027
A015372,2025-01-18,P.RECREACION,consumible,consumible_8296,P.RECREACION2,-143.475,202501,especifico,,,,,P.RECREACION,,P027
A015373,2025-01-18,P.RECREACION,consumible,consumible_10161,P.RECREACION7,-2352.2400000000002,202501,especifico,,,,,P.RECREACION,,P027
A015374,2025-01-18,P.RECREACION,consumible,consumible_11548,P.RECREACION10,-1299.6750000000002,202501,especifico,,,,,P.RECREACION,,P027
A015375,2025-01-18,P.RECREACION,consumible,consumible_10322,P.RECREACION6,-8874.9,202501,especifico,,,,,P.RECREACION,,P027
A015376,2025-01-18,P.RECREACION,transporte,transporte_8,P.RECREACION1,-6343.950000000001,202501,especifico,,,,,P.RECREACION,,P027
A015377,2025-01-19,P.RECREACION,necesidad,necesidad_3,P.RECREACION10,-4412.25,202501,especifico,,,,,P.RECREACION,,P027
A015379,2025-01-19,P.RECREACION,consumible,consumible_8374,P.RECREACION4,-14811.0,202501,especifico,,,,,P.RECREACION,,P027
A015380,2025-01-19,P.RECREACION,consumible,consumible_8476,P.RECREACION2,-10510.5,202501,especifico,,,,,P.RECREACION,,P027
A015381,2025-01-19,P.RECREACION,invitacion,invitacion: nombre_20,P.RECREACION4,-14811.0,202501,especifico,,,,,P.RECREACION,,P027
A015382,2025-01-19,P.RECREACION,consumible,consumible_10815,P.RECREACION3,-9171.0,202501,especifico,,,,,P.RECREACION,,P027
A015383,2025-01-19,P.RECREACION,consumible,consumible_11034,P.RECREACION4,-4785.9,202501,especifico,,,,,P.RECREACION,,P027
A015384,2025-01-19,P.RECREACION,recreacion,recreacion_18,P.RECREACION3,-7056.0,202501,especifico,,,,,P.RECREACION,,P027
A015385,2025-01-20,P.RECREACION,consumible,consumible_7773,P.RECREACION5,-2896.5,202501,especifico,,,,,P.RECREACION,,P027
A015386,2025-01-20,P.RECREACION,recreacion,recreacion_8,P.RECREACION1,-11286.0,202501,especifico,,,,,P.RECREACION,,P027
A015387,2025-01-20,P.RECREACION,consumible,consumible_11738,P.RECREACION10,-3037.5,202501,especifico,,,,,P.RECREACION,,P027
A015388,2025-01-20,P.RECREACION,invitacion,invitacion: nombre_13,P.RECREACION5,-14176.5,202501,especifico,,,,,P.RECREACION,,P027
A015389,2025-01-20,P.RECREACION,recreacion,recreacion_19,P.RECREACION7,-3143.25,202501,especifico,,,,,P.RECREACION,,P027
A015390,2025-01-20,P.RECREACION,consumible,consumible_11469,P.RECREACION9,-1768.5,202501,especifico,,,,,P.RECREACION,,P027
A015392,2025-01-20,P.RECREACION,consumible,consumible_10810,P.RECREACION8,-17631.0,202501,especifico,,,,,P.RECREACION,,P027
A015393,2025-01-20,P.RECREACION,consumible,consumible_10305,P.RECREACION3,-1416.0,202501,especifico,,,,,P.RECREACION,,P027
A015394,2025-01-20,P.RECREACION,invitacion,invitacion: nombre_4,P.RECREACION6,-1521.75,202501,especifico,,,,,P.RECREACION,,P027
A015395,2025-01-22,P.RECREACION,consumible,consumible_10783,P.RECREACION5,-21085.5,202501,especifico,,,,,P.RECREACION,,P027
A015397,2025-01-23,P.RECREACION,transporte,transporte_9,P.RECREACION4,-7054.59,202501,especifico,,,,,P.RECREACION,,P027
A015398,2025-01-24,P.VIAJE,transporte,transporte_14,P.VIAJE8,-1345.5,202501,especifico,V141,G079,,P074,,,
A015399,2025-01-24,P.VIAJE,transporte,transporte_2,P.VIAJE8,-483283.5,202501,especifico,V141,G079,,P074,,,
A015401,2025-01-24,P.VIAJE,recreacion,recreacion_20,P.VIAJE5,-7056.0,202501,especifico,V141,G079,,P074,,,
A015404,2025-01-24,P.VIAJE,transporte,transporte_6,P.VIAJE4,-1416.0,202501,especifico,V141,G079,,P074,,,
A015436,2025-02-05,P.GUSTOS,gustos,"8.gustos_16",P.GUSTOS9,-265086.0,202502,especifico,,,P008,,,,
A015455,2025-02-17,P.VIAJE,deuda,deuda: nombre_20,P.VIAJE10,-95392.5,202502,especifico,V143,G081,,P076,,,
A015456,2025-02-17,P.VIAJE,deuda,deuda: nombre_18,P.VIAJE1,-95392.5,202502,especifico,V143,G081,,P076,,,
A015457,2025-02-17,P.VIAJE,deuda,deuda: nombre_16,P.VIAJE2,-95392.5,202502,especifico,V143,G081,,P076,,,
A015458,2025-02-17,P.VIAJE,deuda,deuda_6195,P.VIAJE5,-402702.0,202502,especifico,V143,G081,,P076,,,
A015470,2025-02-24,P.VIAJE,deuda,deuda: nombre_1,P.VIAJE3,-277339.605,202502,especifico,V143,G081,,P076,,,
A015471,2025-02-24,P.VIAJE,deuda,deuda: nombre_3,P.VIAJE4,-277339.605,202502,especifico,V143,G081,,P076,,,
A015472,2025-02-24,P.VIAJE,deuda,deuda: nombre_6,P.VIAJE5,-277339.605,202502,especifico,V143,G081,,P076,,,
A015473,2025-02-24,P.VIAJE,deuda,deuda_6188,P.VIAJE2,-277339.605,202502,especifico,V143,G081,,P076,,,
A015475,2025-02-26,P.VIAJE,deuda,deuda: nombre_1,P.VIAJE6,95380.5,202502,especifico,V143,G081,,P076,,,
A015476,2025-02-26,P.VIAJE,deuda,deuda: nombre_19,P.VIAJE7,95380.5,202502,especifico,V143,G081,,P076,,,
A015477,2025-02-26,P.VIAJE,deuda,deuda: nombre_17,P.VIAJE8,95380.5,202502,especifico,V143,G081,,P076,,,
A015478,2025-02-26,P.VIAJE,deuda,deuda_6194,P.VIAJE6,277834.5,202502,especifico,V143,G081,,P076,,,
A015495,2025-02-27,P.VIAJE,deuda,deuda_6193,P.VIAJE7,124849.5,202502,especifico,V143,G081,,P076,,,
A015496,2025-02-27,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE9,277327.605,202502,especifico,V143,G081,,P076,,,
A015497,2025-02-27,P.VIAJE,deuda,deuda: nombre_4,P.VIAJE10,161804.895,202502,especifico,V143,G081,,P076,,,
A015519,2025-03-09,P.MANUAL,manualidad,manualidad_12,P.MANUAL9,-18688.5,202503,especifico,,,,,P.MANUAL,,P009
A015520,2025-03-09,P.MANUAL,manualidad,manualidad_9,P.MANUAL6,-24610.5,202503,especifico,,,,,P.MANUAL,,P009
A015522,2025-03-09,P.MANUAL,manualidad,manualidad_5,P.MANUAL7,-29087.25,202503,especifico,,,,,P.MANUAL,,P009
A015530,2025-03-12,P.VIAJE,deuda,deuda: nombre_5,P.VIAJE1,115516.70999999999,202503,especifico,V143,G081,,P076,,,
A015531,2025-03-12,P.VIAJE,deuda,deuda: nombre_7,P.VIAJE2,277327.605,202503,especifico,V143,G081,,P076,,,
A015532,2025-03-12,P.VIAJE,deuda,deuda_6187,P.VIAJE3,171137.685,202503,especifico,V143,G081,,P076,,,
A015546,2025-03-16,P.MANUAL,manualidad,manualidad_11,P.MANUAL6,-2209.125,202503,especifico,,,,,P.MANUAL,,P009
A015547,2025-03-16,P.MANUAL,manualidad,manualidad_1,P.MANUAL3,-1944.75,202503,especifico,,,,,P.MANUAL,,P009
A015569,2025-03-24,P.VIAJE,gustos,"3.gustos_7",P.VIAJE6,-84606.0,202503,especifico,V142,G080,P003,,,,
A015579,2025-03-28,P.FORMAL,educacion,educacion_5220,P.FORMAL5,-28135.5,202503,especifico,,,,,P.FORMAL,P064,
A015580,2025-03-29,P.VIAJE,necesidad,"7.necesidad_3",P.VIAJE1,-84606.0,202503,especifico,V142,G080,P007,,,,
A015581,2025-03-29,P.VIAJE,gustos,"2.gustos_14",P.VIAJE9,-49356.0,202503,especifico,V142,G080,P002,,,,
A015582,2025-03-29,P.VIAJE,consumible,consumible_7267,P.VIAJE3,-499.5,202503,especifico,V142,G080,,P075,,,
A015583,2025-03-29,P.VIAJE,consumible,consumible_10591,P.VIAJE9,-4165.5,202503,especifico,V142,G080,,P075,,,
A015584,2025-03-29,P.VIAJE,consumible,consumible_9909,P.VIAJE1,-3531.0,202503,especifico,V142,G080,,P075,,,
A015585,2025-03-29,P.VIAJE,consumible,consumible_7094,P.VIAJE6,-6280.5,202503,especifico,V142,G080,,P075,,,
A015586,2025-03-29,P.VIAJE,transporte,transporte_16,P.VIAJE5,-3531.0,202503,especifico,V142,G080,,P075,,,
A015587,2025-03-29,P.VIAJE,consumible,consumible_7985,P.VIAJE5,-2121.0,202503,especifico,V142,G080,,P075,,,
A015588,2025-03-29,P.VIAJE,consumible,consumible_7966,P.VIAJE4,-12696.0,202503,especifico,V142,G080,,P075,,,
A015590,2025-03-29,P.VIAJE,transporte,transporte_16,P.VIAJE6,-14106.0,202503,especifico,V142,G080,,P075,,,
A015591,2025-03-30,P.VIAJE,consumible,consumible_7092,P.VIAJE8,-6280.5,202503,especifico,V142,G080,,P075,,,
A015592,2025-03-30,P.VIAJE,consumible,consumible_11825,P.VIAJE5,-3178.5,202503,especifico,V142,G080,,P075,,,
A015593,2025-03-30,P.VIAJE,consumible,consumible_10396,P.VIAJE4,-8818.5,202503,especifico,V142,G080,,P075,,,
A015594,2025-03-30,P.VIAJE,consumible,consumible_7982,P.VIAJE8,-2121.0,202503,especifico,V142,G080,,P075,,,
A015595,2025-03-30,P.VIAJE,consumible,consumible_7963,P.VIAJE7,-14458.5,202503,especifico,V142,G080,,P075,,,
A015596,2025-03-30,P.VIAJE,gustos,gustos_5485,P.VIAJE5,-6703.5,202503,especifico,V142,G080,,P075,,,
A015598,2025-03-31,P.VIAJE,consumible,consumible_7251,P.VIAJE9,-499.5,202503,especifico,V142,G080,,P075,,,
A015599,2025-03-31,P.VIAJE,necesidad,necesidad_13,P.VIAJE5,-8818.5,202503,especifico,V142,G080,,P075,,,
A015600,2025-03-31,P.VIAJE,necesidad,necesidad_13,P.VIAJE10,-6703.5,202503,especifico,V142,G080,,P075,,,
A015603,2025-03-31,P.VIAJE,gustos,"2.gustos_18",P.VIAJE5,-25315.5,202503,especifico,V142,G080,P002,,,,
A015604,2025-03-31,P.VIAJE,gustos,gustos_5541,P.VIAJE9,-14740.5,202503,especifico,V142,G080,,P075,,,
A015605,2025-03-31,P.VIAJE,regalo,regalo: nombre_14,P.VIAJE5,-12625.5,202503,especifico,V142,G080,,P075,,,
A015606,2025-03-31,P.VIAJE,recreacion,recreacion_6,P.VIAJE6,-3531.0,202503,especifico,V142,G080,,P075,,,
A015625,2025-04-09,P.VIAJE,evento,evento_5684,P.VIAJE6,-95498.25,202504,especifico,V143,G081,,P076,,,
A015626,2025-04-09,P.VIAJE,regalo,regalo: nombre_14,P.VIAJE6,-95498.25,202504,especifico,V143,G081,,P076,,,
A015627,2025-04-09,P.VIAJE,regalo,regalo: nombre_13,P.VIAJE7,-95498.25,202504,especifico,V143,G081,,P076,,,
A015628,2025-04-09,P.VIAJE,regalo,regalo: nombre_15,P.VIAJE8,-95498.25,202504,especifico,V143,G081,,P076,,,
A015636,2025-04-12,P.VIAJE,evento,evento_5628,P.VIAJE2,-7056.0,202504,especifico,V143,G081,,P076,,,
A015637,2025-04-12,P.VIAJE,regalo,regalo: nombre_1,P.VIAJE9,-7056.0,202504,especifico,V143,G081,,P076,,,
A015638,2025-04-12,P.VIAJE,regalo,regalo: nombre_16,P.VIAJE10,-7056.0,202504,especifico,V143,G081,,P076,,,
A015639,2025-04-12,P.VIAJE,regalo,regalo: nombre_7,P.VIAJE1,-7056.0,202504,especifico,V143,G081,,P076,,,
A015640,2025-04-12,P.VIAJE,evento,evento_5627,P.VIAJE3,-15516.0,202504,especifico,V143,G081,,P076,,,
A015641,2025-04-12,P.VIAJE,regalo,regalo: nombre_2,P.VIAJE2,-15516.0,202504,especifico,V143,G081,,P076,,,
A015642,2025-04-12,P.VIAJE,regalo,regalo: nombre_17,P.VIAJE3,-15516.0,202504,especifico,V143,G081,,P076,,,
A015643,2025-04-12,P.VIAJE,regalo,regalo: nombre_8,P.VIAJE4,-15516.0,202504,especifico,V143,G081,,P076,,,
A015644,2025-04-12,P.VIAJE,consumible,consumible_11822,P.VIAJE8,-3460.5,202504,especifico,V143,G081,,P076,,,
A015645,2025-04-12,P.VIAJE,consumible,consumible_10583,P.VIAJE7,-1698.0,202504,especifico,V143,G081,,P076,,,
A015646,2025-04-12,P.VIAJE,consumible,consumible_10585,P.VIAJE5,-1627.5,202504,especifico,V143,G081,,P076,,,
A015647,2025-04-12,P.VIAJE,consumible,consumible_8180,P.VIAJE10,-8748.0,202504,especifico,V143,G081,,P076,,,
A015648,2025-04-13,P.VIAJE,necesidad,necesidad_18,P.VIAJE2,-5223.0,202504,especifico,V143,G081,,P076,,,
A015649,2025-04-13,P.VIAJE,necesidad,necesidad_14,P.VIAJE2,-2191.5,202504,especifico,V143,G081,,P076,,,
A015650,2025-04-13,P.VIAJE,transporte,transporte_10,P.VIAJE2,-9453.0,202504,especifico,V143,G081,,P076,,,
A015651,2025-04-13,P.VIAJE,recreacion,recreacion_20,P.VIAJE8,-26020.5,202504,especifico,V143,G081,,P076,,,
A015652,2025-04-13,P.VIAJE,regalo,regalo: nombre_3,P.VIAJE5,-26020.5,202504,especifico,V143,G081,,P076,,,
A015653,2025-04-13,P.VIAJE,regalo,regalo: nombre_18,P.VIAJE6,-26020.5,202504,especifico,V143,G081,,P076,,,
A015654,2025-04-13,P.VIAJE,regalo,regalo: nombre_9,P.VIAJE7,-26020.5,202504,especifico,V143,G081,,P076,,,
A015655,2025-04-13,P.VIAJE,transporte,transporte_1,P.VIAJE1,-12273.0,202504,especifico,V143,G081,,P076,,,
A015656,2025-04-13,P.VIAJE,regalo,regalo: nombre_5,P.VIAJE8,-29616.0,202504,especifico,V143,G081,,P076,,,
A015657,2025-04-13,P.VIAJE,regalo,regalo: nombre_5,P.VIAJE9,-10581.0,202504,especifico,V143,G081,,P076,,,
A015658,2025-04-13,P.VIAJE,consumible,consumible_10639,P.VIAJE1,-10581.0,202504,especifico,V143,G081,,P076,,,
A015659,2025-04-13,P.VIAJE,consumible,consumible_10661,P.VIAJE9,-7056.0,202504,especifico,V143,G081,,P076,,,
A015660,2025-04-13,P.VIAJE,regalo,regalo: nombre_1,P.VIAJE10,-3531.0,202504,especifico,V143,G081,,P076,,,
A015661,2025-04-13,P.VIAJE,transporte,transporte_12,P.VIAJE6,-11497.5,202504,especifico,V143,G081,,P076,,,
A015662,2025-04-14,P.VIAJE,evento,evento_5855,P.VIAJE5,-28382.25,202504,especifico,V143,G081,,P076,,,
A015663,2025-04-14,P.VIAJE,regalo,regalo: nombre_15,P.VIAJE1,-28382.25,202504,especifico,V143,G081,,P076,,,
A015664,2025-04-14,P.VIAJE,regalo,regalo: nombre_13,P.VIAJE3,-28382.25,202504,especifico,V143,G081,,P076,,,
A015665,2025-04-14,P.VIAJE,regalo,regalo: nombre_14,P.VIAJE4,-28382.25,202504,especifico,V143,G081,,P076,,,
A015666,2025-04-14,P.VIAJE,transporte,transporte_17,P.VIAJE6,-3531.0,202504,especifico,V143,G081,,P076,,,
A015667,2025-04-14,P.VIAJE,transporte,transporte_12,P.VIAJE2,-9594.0,202504,especifico,V143,G081,,P076,,,
A015668,2025-04-14,P.VIAJE,regalo,regalo: nombre_20,P.VIAJE5,-4800.0,202504,especifico,V143,G081,,P076,,,
A015669,2025-04-14,P.VIAJE,regalo,regalo: nombre_19,P.VIAJE6,-9594.0,202504,especifico,V143,G081,,P076,,,
A015670,2025-04-14,P.VIAJE,regalo,regalo: nombre_18,P.VIAJE7,-9594.0,202504,especifico,V143,G081,,P076,,,
A015671,2025-04-14,P.VIAJE,necesidad,necesidad_17,P.VIAJE6,-570.0,202504,especifico,V143,G081,,P076,,,
A015672,2025-04-14,P.VIAJE,recreacion,recreacion_12,P.VIAJE9,-1416.0,202504,especifico,V143,G081,,P076,,,
A015674,2025-04-15,P.VIAJE,evento,evento_5626,P.VIAJE4,-7056.0,202504,especifico,V143,G081,,P076,,,
