"id","tipo_razon_uso","grupo_viaje","id_presupuesto"
A014267,especifico,G075,P068
A014268,especifico,G075,P068
A014269,especifico,G075,P068
A014270,especifico,G075,P068
A014271,especifico,G075,P068
A014272,especifico,G075,P068
A014273,especifico,G075,P068
A014274,especifico,G075,P068
A014275,especifico,G075,P068
A014276,especifico,G075,P068
A014277,especifico,G075,P068
A014278,especifico,G075,P068
A014279,especifico,G075,P068
A014280,especifico,G075,P068
A014281,especifico,G075,P068
A014282,especifico,G075,P068
A014283,especifico,G075,P068
A014284,especifico,G075,P068
A014285,especifico,G075,P068
A014286,especifico,G075,P068
A014287,especifico,G075,P068
A014288,especifico,G075,P068
A014289,especifico,G075,P068
A014290,especifico,G075,P068
A014291,regular,,
A014292,regular,,
A014293,regular,,
A014294,regular,,
A014295,regular,,
A014296,regular,,
A014298,regular,,
A014299,regular,,
A014300,regular,,
A014301,regular,,
A014302,regular,,
A014303,especifico,G075,P068
A014304,especifico,G075,P068
A014306,regular,,
A014311,regular,,
A014312,regular,,
A014313,especifico,,P064
A014314,regular,,
A014315,regular,,
A014316,regular,,
A014317,regular,,
A014318,regular,,
A014319,regular,,
A014320,regular,,
A014321,regular,,
A014322,regular,,
A014323,regular,,
A014324,regular,,
A014325,regular,,
A014326,regular,,
A014327,regular,,
A014328,regular,,
A014329,regular,,
A014330,regular,,
A014331,regular,,
A014332,regular,,
A014333,regular,,
A014334,regular,,
A014335,regular,,
A014336,regular,,
A014337,regular,,
A014338,regular,,
A014339,regular,,
A014340,regular,,
A014341,regular,,
A014342,regular,,
A014343,regular,,
A014344,especifico,G076,P070
A014345,regular,,
A014346,regular,,
A014347,regular,,
A014348,regular,,
A014349,regular,,
A014350,regular,,
A014351,regular,,
A014352,especifico,,P012
A014353,especifico,,P012
A014354,especifico,,P012
A014355,especifico,,P005
A014356,regular,,
A014357,especifico,,P064
A014358,regular,,
A014359,regular,,
A014360,regular,,
A014361,especifico,,P014
A014362,regular,,
A014363,especifico,,P014
A014364,especifico,,P014
A014365,regular,,
A014366,regular,,
A014367,regular,,
A014368,regular,,
A014369,regular,,
A014370,regular,,
A014371,regular,,
A014372,regular,,
A014373,regular,,
A014374,regular,,
A014375,regular,,
A014376,regular,,
A014377,regular,,
A014381,regular,,
A014382,regular,,
A014383,regular,,
A014384,regular,,
A014385,regular,,
A014386,regular,,
A014387,regular,,
A014388,regular,,
A014389,regular,,
A014390,regular,,
A014391,regular,,
A014392,regular,,
A014393,regular,,
A014394,regular,,
A014395,regular,,
A014396,regular,,
A014397,regular,,
A014398,regular,,
A014399,regular,,
A014400,regular,,
A014401,regular,,
A014402,regular,,
A014403,regular,,
A014404,regular,,
A014411,regular,,
A014412,regular,,
A014413,especifico,,P015
A014414,especifico,,P015
A014415,regular,,
A014416,regular,,
A014417,regular,,
A014418,regular,,
A014419,regular,,
A014420,regular,,
A014421,regular,,
A014422,regular,,
A014423,regular,,
A014424,regular,,
A014425,especifico,,P064
A014426,regular,,
A014427,regular,,
A014428,regular,,
A014429,regular,,
A014430,regular,,
A014431,regular,,
A014432,regular,,
A014433,regular,,
A014434,regular,,
A014435,regular,,
A014436,regular,,
A014437,regular,,
A014438,regular,,
A014439,regular,,
A014440,regular,,
A014441,regular,,
A014442,regular,,
A014443,especifico,,P064
A014444,regular,,
A014445,especifico,,P012
A014446,regular,,
A014450,especifico,,P071
A014451,especifico,,P071
A014452,regular,,
A014453,regular,,
A014454,regular,,
A014457,regular,,
A014458,regular,,
A014459,regular,,
A014460,regular,,
A014461,regular,,
A014462,regular,,
A014463,regular,,
A014464,regular,,
A014465,regular,,
A014466,especifico,,P064
A014467,regular,,
A014468,regular,,
A014470,regular,,
A014471,regular,,
A014472,especifico,,P064
A014473,regular,,
A014474,regular,,
A014475,regular,,
A014476,regular,,
A014477,regular,,
A014478,regular,,
A014479,regular,,
A014480,regular,,
A014481,regular,,
A014482,regular,,
A014483,regular,,
A014484,regular,,
A014485,regular,,
A014486,regular,,
A014487,especifico,G077,P006
A014488,regular,,
A014489,regular,,
A014490,regular,,
A014491,regular,,
A014507,regular,,
A014510,regular,,
A014516,regular,,
A014517,regular,,
A014518,regular,,
A014519,regular,,
A014520,regular,,
A014521,regular,,
A014522,regular,,
A014523,regular,,
A014524,regular,,
A014525,regular,,
A014526,regular,,
A014527,regular,,
A014528,regular,,
A014529,regular,,
A014530,regular,,
A014531,regular,,
A014532,regular,,
A014533,regular,,
A014534,regular,,
A014535,regular,,
A014536,regular,,
A014537,especifico,G076,P070
A014538,regular,,
A014540,regular,,
A014543,regular,,
A014544,especifico,,P064
A014545,especifico,,P064
A014546,especifico,,P064
A014547,regular,,
A014548,regular,,
A014549,regular,,
A014550,regular,,
A014551,regular,,
A014552,regular,,
A014553,regular,,
A014554,regular,,
A014555,regular,,
A014556,regular,,
A014557,regular,,
A014558,regular,,
A014559,regular,,
A014560,regular,,
A014561,regular,,
A014562,regular,,
A014563,regular,,
A014564,regular,,
A014565,regular,,
A014566,regular,,
A014567,regular,,
A014568,regular,,
A014569,especifico,,P001
A014570,regular,,
A014571,regular,,
A014575,especifico,,P071
A014577,regular,,
A014578,regular,,
A014579,regular,,
A014581,regular,,
A014583,regular,,
A014587,especifico,G077,P072
A014588,regular,,
A014591,regular,,
A014592,regular,,
A014593,regular,,
A014594,especifico,,P008
A014595,especifico,,P008
A014596,regular,,
A014597,regular,,
A014598,regular,,
A014599,regular,,
A014600,regular,,
A014601,regular,,
A014602,regular,,
A014603,regular,,
A014605,regular,,
A014606,regular,,
A014607,regular,,
A014608,especifico,,P064
A014609,regular,,
A014610,regular,,
A014611,regular,,
A014612,regular,,
A014613,especifico,G076,P070
A014614,especifico,,P015
A014615,especifico,G076,P070
A014616,especifico,G076,P070
A014617,especifico,G076,P070
A014618,especifico,G076,P070
A014619,especifico,G076,P070
A014620,especifico,G076,P070
A014621,especifico,G076,P070
A014622,especifico,G076,P070
A014623,especifico,G076,P070
A014624,especifico,G076,P070
A014625,especifico,G076,P070
A014626,especifico,G076,P070
A014627,especifico,G076,P070
A014628,especifico,G076,P070
A014629,especifico,G076,P070
A014630,especifico,G076,P070
A014631,especifico,G076,P070
A014632,especifico,G076,P070
A014633,especifico,G076,P070
A014634,especifico,G076,P070
A014635,especifico,G076,P070
A014636,especifico,G076,P070
A014637,especifico,G076,P070
A014638,especifico,G076,P070
A014639,especifico,G076,P070
A014640,especifico,G076,P070
A014641,especifico,G076,P070
A014642,especifico,G076,P070
A014643,especifico,G076,P070
A014644,especifico,G076,P070
A014645,especifico,G076,P070
A014646,especifico,G076,P070
A014647,especifico,G076,P070
A014648,especifico,G076,P070
A014649,especifico,G076,P070
A014650,especifico,G076,P070
A014654,especifico,,P071
A014655,regular,,
A014656,especifico,G076,P070
A014657,especifico,G076,P070
A014658,especifico,G076,P070
A014660,regular,,
A014661,regular,,
A014662,regular,,
A014663,regular,,
A014664,regular,,
A014665,regular,,
A014666,regular,,
A014667,regular,,
A014668,regular,,
A014669,regular,,
A014670,regular,,
A014671,regular,,
A014672,regular,,
A014673,regular,,
A014674,regular,,
A014675,regular,,
A014676,regular,,
A014677,regular,,
A014678,regular,,
A014679,regular,,
A014680,regular,,
A014681,regular,,
A014682,regular,,
A014683,regular,,
A014684,regular,,
A014685,regular,,
A014686,especifico,G076,P070
A014687,regular,,
A014688,regular,,
A014689,regular,,
A014690,regular,,
A014691,regular,,
A014692,regular,,
A014693,regular,,
A014694,regular,,
A014695,regular,,
A014696,regular,,
A014697,regular,,
A014700,especifico,G077,P072
A014701,especifico,G076,P070
A014702,regular,,
A014703,regular,,
A014704,regular,,
A014705,regular,,
A014706,regular,,
A014707,regular,,
A014708,regular,,
A014709,regular,,
A014710,regular,,
A014711,regular,,
A014712,regular,,
A014713,regular,,
A014714,regular,,
A014715,regular,,
A014716,regular,,
A014717,regular,,
A014718,especifico,,P012
A014719,especifico,G077,P072
A014720,especifico,G077,P072
A014721,especifico,G077,P072
A014722,especifico,G077,P072
A014723,especifico,G077,P072
A014724,especifico,G077,P072
A014725,especifico,G077,P072
A014726,especifico,G077,P072
A014727,especifico,G077,P072
A014728,especifico,G077,P072
A014729,especifico,G077,P072
A014730,especifico,G077,P072
A014731,especifico,G077,P072
A014732,especifico,G077,P072
A014733,especifico,G077,P072
A014734,especifico,G077,P072
A014735,especifico,G077,P072
A014736,especifico,G077,P072
A014737,especifico,G077,P072
A014738,especifico,G077,P072
A014739,especifico,G077,P072
A014740,especifico,G077,P072
A014741,especifico,G077,P072
A014742,especifico,G077,P072
A014743,especifico,G077,P072
A014744,especifico,G077,P072
A014745,especifico,G077,P072
A014746,especifico,G077,P072
A014747,especifico,G077,P072
A014748,especifico,G077,P072
A014749,especifico,G077,P072
A014750,especifico,G077,P072
A014751,regular,,
A014752,especifico,,P064
A014753,especifico,G077,P072
A014754,especifico,G077,P072
A014755,especifico,G077,P072
A014756,regular,,
A014757,regular,,
A014758,regular,,
A014759,regular,,
A014760,regular,,
A014761,especifico,,P012
A014762,especifico,,P012
A014763,especifico,,P012
A014764,especifico,,P012
A014765,regular,,
A014766,regular,,
A014767,regular,,
A014768,regular,,
A014769,regular,,
A014770,regular,,
A014771,regular,,
A014772,regular,,
A014773,regular,,
A014774,regular,,
A014775,regular,,
A014776,regular,,
A014777,regular,,
A014778,regular,,
A014779,regular,,
A014780,regular,,
A014781,regular,,
A014782,regular,,
A014783,regular,,
A014784,regular,,
A014785,regular,,
A014786,regular,,
A014787,regular,,
A014788,regular,,
A014789,regular,,
A014790,regular,,
A014791,regular,,
A014792,regular,,
A014793,regular,,
A014794,regular,,
A014795,regular,,
A014796,regular,,
A014797,regular,,
A014798,regular,,
A014799,regular,,
A014800,regular,,
A014801,regular,,
A014806,regular,,
A014807,regular,,
A014808,regular,,
A014809,regular,,
A014810,regular,,
A014811,regular,,
A014812,regular,,
A014813,regular,,
A014814,regular,,
A014815,regular,,
A014816,regular,,
A014817,regular,,
A014818,regular,,
A014819,regular,,
A014820,regular,,
A014821,regular,,
A014822,regular,,
A014823,regular,,
A014824,regular,,
A014825,regular,,
A014826,regular,,
A014827,regular,,
A014828,regular,,
A014829,regular,,
A014830,regular,,
A014831,regular,,
A014832,regular,,
A014833,regular,,
A014834,regular,,
A014835,regular,,
A014836,regular,,
A014841,regular,,
A014844,regular,,
A014845,regular,,
A014846,regular,,
A014847,regular,,
A014848,regular,,
A014849,regular,,
A014850,regular,,
A014851,regular,,
A014852,regular,,
A014853,regular,,
A014854,regular,,
A014855,regular,,
A014856,regular,,
A014857,regular,,
A014858,regular,,
A014859,regular,,
A014860,regular,,
A014863,regular,,
A014864,regular,,
A014865,regular,,
A014866,regular,,
A014867,regular,,
A014870,regular,,
A014871,regular,,
A014872,regular,,
A014873,regular,,
A014874,regular,,
A014875,regular,,
A014876,regular,,
A014877,regular,,
A014878,regular,,
A014879,regular,,
A014880,regular,,
A014881,regular,,
A014882,regular,,
A014883,especifico,,P064
A014884,regular,,
A014885,especifico,,P027
A014886,especifico,,P008
A014887,especifico,,P004
A014888,regular,,
A014889,especifico,,P027
A014890,especifico,,P027
A014891,regular,,
A014893,especifico,,P027
A014894,especifico,,P027
A014895,especifico,,P027
A014896,especifico,,P027
A014897,especifico,,P027
A014898,especifico,,P027
A014899,regular,,
A014900,regular,,
A014901,especifico,,P027
A014903,especifico,,P027
A014904,especifico,,P027
A014905,especifico,,P027
A014906,especifico,,P027
A014908,regular,,
A014909,regular,,
A014910,especifico,,P004
A014911,especifico,,P003
A014914,regular,,
A014915,regular,,
A014916,regular,,
A014917,regular,,
A014918,regular,,
A014919,regular,,
A014920,regular,,
A014921,regular,,
A014922,regular,,
A014923,regular,,
A014924,regular,,
A014925,regular,,
A014926,regular,,
A014927,regular,,
A014928,regular,,
A014929,regular,,
A014930,regular,,
A014932,regular,,
A014933,regular,,
A014934,regular,,
A014935,regular,,
A014936,regular,,
A014937,regular,,
A014942,regular,,
A014943,regular,,
A014944,regular,,
A014945,regular,,
A014946,regular,,
A014947,regular,,
A014948,regular,,
A014949,regular,,
A014950,regular,,
A014951,regular,,
A014952,regular,,
A014953,regular,,
A014954,regular,,
A014955,regular,,
A014956,regular,,
A014957,regular,,
A014958,regular,,
A014959,regular,,
A014960,regular,,
A014961,regular,,
A014962,regular,,
A014963,regular,,
A014964,regular,,
A014965,regular,,
A014966,regular,,
A014967,regular,,
A014971,regular,,
A014972,regular,,
A014973,regular,,
A014975,especifico,G078,P073
A014976,especifico,G078,P073
A014977,especifico,G078,P073
A014978,especifico,G078,P073
A014979,especifico,G078,P073
A014980,regular,,
A014981,regular,,
A014982,regular,,
A014983,regular,,
A014984,regular,,
A014985,regular,,
A014986,regular,,
A014987,regular,,
A014988,regular,,
A014989,regular,,
A014990,regular,,
A014991,regular,,
A014992,regular,,
A014993,regular,,
A014994,regular,,
A014995,regular,,
A014996,regular,,
A014997,regular,,
A014998,regular,,
A014999,regular,,
A015000,regular,,
A015001,regular,,
A015002,regular,,
A015003,regular,,
A015004,regular,,
A015005,regular,,
A015006,regular,,
A015007,regular,,
A015008,regular,,
A015009,regular,,
A015010,regular,,
A015011,regular,,
A015012,regular,,
A015013,regular,,
A015014,regular,,
A015015,regular,,
A015016,regular,,
A015017,regular,,
A015018,regular,,
A015019,regular,,
A015020,regular,,
A015021,regular,,
A015022,regular,,
A015023,regular,,
A015024,regular,,
A015025,regular,,
A015026,regular,,
A015028,regular,,
A015029,regular,,
A015031,regular,,
A015032,regular,,
A015033,regular,,
A015034,regular,,
A015035,regular,,
A015036,regular,,
A015037,regular,,
A015038,regular,,
A015039,regular,,
A015040,regular,,
A015041,regular,,
A015042,regular,,
A015043,regular,,
A015044,regular,,
A015045,regular,,
A015046,especifico,,P064
A015047,regular,,
A015048,regular,,
A015049,regular,,
A015050,regular,,
A015051,regular,,
A015052,regular,,
A015053,regular,,
A015054,regular,,
A015058,especifico,G080,P008
A015059,especifico,G080,P007
A015060,regular,,
A015061,regular,,
A015062,regular,,
A015063,regular,,
A015064,regular,,
A015065,regular,,
A015066,regular,,
A015067,regular,,
A015068,regular,,
A015069,regular,,
A015070,regular,,
A015071,regular,,
A015072,regular,,
A015073,regular,,
A015074,regular,,
A015075,regular,,
A015076,regular,,
A015077,regular,,
A015078,regular,,
A015079,regular,,
A015080,regular,,
A015081,regular,,
A015082,regular,,
A015083,regular,,
A015084,regular,,
A015085,regular,,
A015086,especifico,,P064
A015087,especifico,,P064
A015088,especifico,G079,P074
A015089,regular,,
A015090,regular,,
A015091,regular,,
A015092,regular,,
A015094,regular,,
A015095,regular,,
A015096,regular,,
A015097,regular,,
A015098,regular,,
A015099,regular,,
A015100,regular,,
A015101,regular,,
A015102,regular,,
A015103,regular,,
A015104,regular,,
A015105,regular,,
A015106,regular,,
A015107,regular,,
A015108,regular,,
A015109,regular,,
A015110,especifico,,P002
A015111,regular,,
A015112,regular,,
A015113,regular,,
A015114,regular,,
A015115,regular,,
A015116,regular,,
A015117,regular,,
A015118,regular,,
A015119,regular,,
A015120,regular,,
A015121,regular,,
A015122,regular,,
A015123,regular,,
A015124,regular,,
A015125,regular,,
A015126,regular,,
A015127,regular,,
A015128,regular,,
A015129,regular,,
A015130,regular,,
A015131,regular,,
A015132,regular,,
A015133,regular,,
A015134,regular,,
A015135,regular,,
A015136,regular,,
A015137,regular,,
A015138,regular,,
A015139,regular,,
A015140,regular,,
A015141,regular,,
A015142,regular,,
A015143,regular,,
A015144,regular,,
A015145,regular,,
A015146,regular,,
A015147,regular,,
A015148,regular,,
A015150,regular,,
A015151,regular,,
A015153,regular,,
A015154,regular,,
A015158,regular,,
A015159,regular,,
A015160,regular,,
A015161,regular,,
A015162,regular,,
A015163,regular,,
A015164,regular,,
A015165,regular,,
A015166,regular,,
A015167,regular,,
A015168,regular,,
A015169,regular,,
A015170,regular,,
A015171,regular,,
A015172,regular,,
A015173,regular,,
A015174,regular,,
A015175,regular,,
A015176,regular,,
A015177,regular,,
A015178,regular,,
A015179,regular,,
A015180,regular,,
A015183,regular,,
A015184,regular,,
A015185,regular,,
A015186,regular,,
A015187,especifico,,P005
A015188,regular,,
A015189,regular,,
A015190,regular,,
A015191,regular,,
A015192,regular,,
A015193,regular,,
A015194,regular,,
A015195,regular,,
A015196,regular,,
