"id","fecha","razon_uso","clave","descripcion","lugar_de_uso","metodo_pago","monto","id_viaje","id_deuda","periodo_fact_c_diaria","metodo_pago_general"
A015317,2025-01-02,TRANSPORTE,transporte,transporte_9,TRANSPORTE8,efectivo,-1416.0,,,202501,efectivo
A015318,2025-01-02,RECREACION,recreacion,recreacion_6,RECREACION2,credito_1,-33141.0,,,202501,credito
A015319,2025-01-03,SUSCRIPCION,hogar,hogar_8913,SUSCRIPCION5,credito_1,-47805.0,,,202501,credito
A015320,2025-01-04,RECREACION,consumible,consumible_12354,RECREACION6,credito_1,-17067.0,,,202501,credito
A015321,2025-01-04,RECREACION,consumible,consumible_11993,RECREACION7,credito_1,-5998.5,,,202501,credito
A015322,2025-01-04,RECREACION,consumible,consumible_12395,RECREACION5,credito_1,-12414.0,,,202501,credito
A015323,2025-01-04,RECREACION,invitacion,invitacion: nombre_10,RECREACION1,credito_1,-11920.5,,,202501,credito
A015324,2025-01-04,RECREACION,recreacion,recreacion_17,RECREACION8,credito_1,-4743.6,,,202501,credito
A015325,2025-01-05,TRANSPORTE,transporte,transporte_10,TRANSPORTE9,efectivo,-1451.25,,,202501,efectivo
A015326,2025-01-05,RECREACION,transporte,transporte_6,RECREACION4,credito_1,-8184.0,,,202501,credito
A015327,2025-01-09,P.FORMAL,necesidad,"5.necesidad_5",P.FORMAL6,credito_1,-231880.5,,,202501,credito
A015328,2025-01-09,P.RECREACION,evento,"2.evento_6",P.RECREACION10,credito_1,-14458.5,,,202501,credito
A015329,2025-01-09,P.RECREACION,invitacion,invitacion: nombre_17,P.RECREACION7,credito_1,-14458.5,,,202501,credito
A015330,2025-01-09,INGRESO,transaccion,monedero,INGRESO6,efectivo,7044.0,,,202501,efectivo
A015331,2025-01-10,SUSCRIPCION,necesidad,necesidad_13,SUSCRIPCION5,credito_1,-30935.055,,,202501,credito
A015332,2025-01-10,NECESIDAD,consumible,consumible_8348,NECESIDAD4,credito_1,-2762.55,,,202501,credito
A015333,2025-01-10,NECESIDAD,consumible,consumible_7606,NECESIDAD6,credito_1,-3194.0099999999998,,,202501,credito
A015334,2025-01-10,NECESIDAD,consumible,consumible_6130,NECESIDAD2,credito_1,-2414.985,,,202501,credito
A015335,2025-01-10,LIBRE,consumible,consumible_4892,LIBRE7,credito_1,-3672.0,,,202501,credito
A015336,2025-01-10,NECESIDAD,consumible,consumible_7326,NECESIDAD6,credito_1,-1368.7649999999999,,,202501,credito
A015337,2025-01-10,NECESIDAD,consumible,consumible_6478,NECESIDAD4,credito_1,-302.805,,,202501,credito
A015338,2025-01-10,LIBRE,consumible,consumible_2532,LIBRE7,credito_1,-5371.049999999999,,,202501,credito
A015339,2025-01-10,NECESIDAD,consumible,consumible_5561,NECESIDAD1,credito_1,-1998.3300000000002,,,202501,credito
A015340,2025-01-10,NECESIDAD,consumible,consumible_6839,NECESIDAD3,credito_1,-2572.9049999999997,,,202501,credito
A015341,2025-01-10,TRANSPORTE,transporte,transporte_11,TRANSPORTE10,efectivo,-1416.0,,,202501,efectivo
A015342,2025-01-11,NECESIDAD,consumible,consumible_5892,NECESIDAD10,efectivo,-1275.0,,,202501,efectivo
A015343,2025-01-11,LIBRE,transaccion,transaccion_9,LIBRE2,efectivo,135.0,,,202501,efectivo
A015344,2025-01-11,SUSCRIPCION,gustos,gustos_9331,SUSCRIPCION7,credito_1,-10510.5,,,202501,credito
A015345,2025-01-11,RECREACION,consumible,consumible_9729,RECREACION1,credito_1,-12625.5,,,202501,credito
A015346,2025-01-11,RECREACION,transporte,transporte_7,RECREACION5,credito_1,-8043.0,,,202501,credito
A015347,2025-01-12,SUSCRIPCION,gustos,gustos_9362,SUSCRIPCION6,credito_1,-3320.9100000000003,,,202501,credito
A015348,2025-01-13,P.VIAJE,manualidad,manualidad_7,P.VIAJE4,credito_1,-4819.74,V141,,202501,credito
A015349,2025-01-13,P.VIAJE,manualidad,manualidad_4,P.VIAJE5,credito_1,-2573.61,V141,,202501,credito
A015350,2025-01-14,P.RECREACION,recreacion,recreacion_15,P.RECREACION5,credito_1,-10299.0,,,202501,credito
A015351,2025-01-14,SUSCRIPCION,hogar,hogar_8912,SUSCRIPCION6,credito_1,-14035.5,,,202501,credito
A015352,2025-01-14,P.VIAJE,manualidad,manualidad_15,P.VIAJE8,credito_1,-2590.5299999999997,V141,,202501,credito
A015353,2025-01-14,P.RECREACION,evento,"3.evento_7",P.RECREACION4,credito_1,-16820.25,,,202501,credito
A015354,2025-01-14,P.RECREACION,invitacion,invitacion: nombre_15,P.RECREACION5,credito_1,-16820.25,,,202501,credito
A015355,2025-01-15,LIBRE,deuda,deuda: nombre_4,LIBRE1,credito_1,-338406.0,,D184,202501,credito
A015356,2025-01-15,P.VIAJE,manualidad,manualidad_16,P.VIAJE9,credito_1,-1556.2949999999998,V141,,202501,credito
A015357,2025-01-15,TRANSPORTE,transporte,transporte_12,TRANSPORTE1,efectivo,-1698.0,,,202501,efectivo
A015358,2025-01-15,P.RECREACION,recreacion,recreacion: nombre_11,P.RECREACION1,efectivo,21144.0,,,202501,efectivo
A015359,2025-01-15,P.RECREACION,recreacion,recreacion_7,P.RECREACION3,credito_1,-70506.0,,,202501,credito
A015360,2025-01-17,P.RECREACION,recreacion,recreacion_8,P.RECREACION4,credito_1,-21438.0,,,202501,credito
A015361,2025-01-17,P.RECREACION,consumible,consumible_11370,P.RECREACION8,credito_1,-9523.5,,,202501,credito
A015362,2025-01-17,P.RECREACION,consumible,consumible_6790,P.RECREACION8,credito_1,-2970.5249999999996,,,202501,credito
A015363,2025-01-17,P.RECREACION,consumible,consumible_6771,P.RECREACION7,credito_1,-4743.6,,,202501,credito
A015364,2025-01-17,P.RECREACION,consumible,consumible_9406,P.RECREACION2,credito_1,-80445.795,,,202501,credito
A015365,2025-01-17,P.RECREACION,consumible,consumible_9220,P.RECREACION8,credito_1,-48932.295,,,202501,credito
A015366,2025-01-18,P.RECREACION,consumible,consumible_7198,P.RECREACION10,credito_1,-1722.6750000000002,,,202501,credito
A015367,2025-01-18,P.RECREACION,consumible,consumible_7069,P.RECREACION9,credito_1,-454.38,,,202501,credito
A015368,2025-01-18,P.RECREACION,consumible,consumible_9796,P.RECREACION2,credito_1,-13386.900000000001,,,202501,credito
A015369,2025-01-18,P.RECREACION,consumible,consumible_9136,P.RECREACION2,credito_1,-863.28,,,202501,credito
A015370,2025-01-18,P.RECREACION,consumible,consumible_9094,P.RECREACION4,credito_1,-4941.0,,,202501,credito
A015371,2025-01-18,P.RECREACION,consumible,consumible_8338,P.RECREACION10,credito_1,-425.475,,,202501,credito
A015372,2025-01-18,P.RECREACION,consumible,consumible_8296,P.RECREACION2,credito_1,-143.475,,,202501,credito
A015373,2025-01-18,P.RECREACION,consumible,consumible_10161,P.RECREACION7,credito_1,-2352.2400000000002,,,202501,credito
A015374,2025-01-18,P.RECREACION,consumible,consumible_11548,P.RECREACION10,credito_1,-1299.6750000000002,,,202501,credito
A015375,2025-01-18,P.RECREACION,consumible,consumible_10322,P.RECREACION6,credito_1,-8874.9,,,202501,credito
A015376,2025-01-18,P.RECREACION,transporte,transporte_8,P.RECREACION1,credito_1,-6343.950000000001,,,202501,credito
A015377,2025-01-19,P.RECREACION,necesidad,necesidad_3,P.RECREACION10,credito_1,-4412.25,,,202501,credito
A015378,2025-01-19,TRANSPORTE,transporte,transporte_13,TRANSPORTE2,credito_1,-2614.5,,,202501,credito
A015379,2025-01-19,P.RECREACION,consumible,consumible_8374,P.RECREACION4,credito_1,-14811.0,,,202501,credito
A015380,2025-01-19,P.RECREACION,consumible,consumible_8476,P.RECREACION2,credito_1,-10510.5,,,202501,credito
A015381,2025-01-19,P.RECREACION,invitacion,invitacion: nombre_20,P.RECREACION4,credito_1,-14811.0,,,202501,credito
A015382,2025-01-19,P.RECREACION,consumible,consumible_10815,P.RECREACION3,credito_1,-9171.0,,,202501,credito
A015383,2025-01-19,P.RECREACION,consumible,consumible_11034,P.RECREACION4,credito_1,-4785.9,,,202501,credito
A015384,2025-01-19,P.RECREACION,recreacion,recreacion_18,P.RECREACION3,credito_1,-7056.0,,,202501,credito
A015385,2025-01-20,P.RECREACION,consumible,consumible_7773,P.RECREACION5,credito_1,-2896.5,,,202501,credito
A015386,2025-01-20,P.RECREACION,recreacion,recreacion_8,P.RECREACION1,credito_1,-11286.0,,,202501,credito
A015387,2025-01-20,P.RECREACION,consumible,consumible_11738,P.RECREACION10,credito_1,-3037.5,,,202501,credito
A015388,2025-01-20,P.RECREACION,invitacion,invitacion: nombre_13,P.RECREACION5,credito_1,-14176.5,,,202501,credito
A015389,2025-01-20,P.RECREACION,recreacion,recreacion_19,P.RECREACION7,credito_1,-3143.25,,,202501,credito
A015390,2025-01-20,P.RECREACION,consumible,consumible_11469,P.RECREACION9,efectivo,-1768.5,,,202501,efectivo
A015391,2025-01-20,LIBRE,regalo,regalo_5,LIBRE2,efectivo,-7056.0,,,202501,efectivo
A015392,2025-01-20,P.RECREACION,consumible,consumible_10810,P.RECREACION8,credito_1,-17631.0,,,202501,credito
A015393,2025-01-20,P.RECREACION,consumible,consumible_10305,P.RECREACION3,credito_1,-1416.0,,,202501,credito
A015394,2025-01-20,P.RECREACION,invitacion,invitacion: nombre_4,P.RECREACION6,credito_1,-1521.75,,,202501,credito
A015395,2025-01-22,P.RECREACION,consumible,consumible_10783,P.RECREACION5,credito_1,-21085.5,,,202501,credito
A015396,2025-01-22,NECESIDAD,necesidad,necesidad_2,NECESIDAD2,credito_1,-1416.0,,,202501,credito
A015397,2025-01-23,P.RECREACION,transporte,transporte_9,P.RECREACION4,credito_1,-7054.59,,,202501,credito
A015398,2025-01-24,P.VIAJE,transporte,transporte_14,P.VIAJE8,efectivo,-1345.5,V141,,202501,efectivo
A015399,2025-01-24,P.VIAJE,transporte,transporte_2,P.VIAJE8,credito_1,-483283.5,V141,,202501,credito
A015400,2025-01-24,SUSCRIPCION,hogar,hogar_8781,SUSCRIPCION7,efectivo,281994.0,,,202501,efectivo
A015401,2025-01-24,P.VIAJE,recreacion,recreacion_20,P.VIAJE5,efectivo,-7056.0,V141,,202501,efectivo
A015402,2025-01-24,SUSCRIPCION,inversion,PLS,SUSCRIPCION2,credito_1,-141006.0,,,202501,credito
A015403,2025-01-24,SUSCRIPCION,hogar,hogar_8762,SUSCRIPCION6,debito_1,176244.10575,,,202501,debito
A015404,2025-01-24,P.VIAJE,transporte,transporte_6,P.VIAJE4,efectivo,-1416.0,V141,,202501,efectivo
A015405,2025-01-25,SUSCRIPCION,hogar,hogar_8911,SUSCRIPCION7,credito_1,-9163.95,,,202501,credito
A015406,2025-01-25,RECREACION,deuda,deuda: nombre_13,RECREACION6,credito_1,-26796.0,,D185,202501,credito
A015407,2025-01-25,RECREACION,deuda,deuda: nombre_14,RECREACION7,efectivo,28194.0,,D185,202501,efectivo
A015408,2025-01-25,LIBRE,deuda,deuda: nombre_5,LIBRE2,efectivo,338394.0,,D184,202501,efectivo
A015409,2025-01-27,INGRESO,transaccion,monedero,INGRESO7,efectivo,7044.0,,,202501,efectivo
A015410,2025-01-27,DINERO,transaccion,transaccion_519,DINERO9,efectivo,-627456.0,,,202501,efectivo
A015411,2025-01-27,DINERO,transaccion,transaccion_520,DINERO1,debito_1,627444.0,,,202501,debito
A015412,2025-01-27,NECESIDAD,necesidad,necesidad_17,NECESIDAD9,credito_1,-19117.844999999998,,,202501,credito
A015413,2025-01-27,NECESIDAD,necesidad,necesidad_14,NECESIDAD6,credito_1,-22291.755,,,202501,credito
A015414,2025-01-27,HOGAR,consumible,consumible175,HOGAR9,credito_1,-27268.35,,,202501,credito
A015415,2025-01-27,NECESIDAD,necesidad,necesidad_14,NECESIDAD9,credito_1,-1063.5,,,202501,credito
A015416,2025-01-27,HOGAR,hogar,hogar2027,HOGAR1,credito_1,-38710.5,,,202501,credito
A015417,2025-01-27,NECESIDAD,necesidad,necesidad_11,NECESIDAD10,credito_1,-13330.5,,,202501,credito
A015418,2025-01-27,NECESIDAD,consumible,consumible_7122,NECESIDAD10,credito_1,-14035.5,,,202501,credito
A015419,2025-01-27,NECESIDAD,necesidad,necesidad_3,NECESIDAD10,credito_1,-2332.5,,,202501,credito
A015420,2025-01-27,NECESIDAD,necesidad,necesidad_11,NECESIDAD5,credito_1,-2473.5,,,202501,credito
A015421,2025-01-27,HOGAR,consumible,consumible81,HOGAR3,credito_1,-2262.0,,,202501,credito
A015422,2025-01-27,NECESIDAD,consumible,consumible_4183,NECESIDAD9,credito_1,-3178.5,,,202501,credito
A015423,2025-01-27,HOGAR,hogar,hogar2051,HOGAR5,credito_1,-37300.5,,,202501,credito
A015424,2025-01-27,DINERO,inversion,loc_1,DINERO2,debito_1,-803706.0,,,202501,debito
A015425,2025-01-29,DINERO,inversion,loc_1,DINERO6,debito_1,1172295.4949999999,,,202501,debito
A015426,2025-01-29,DINERO,transaccion,transaccion_2,DINERO2,credito_1,1172295.4949999999,,,202501,credito
A015427,2025-01-29,DINERO,transaccion,transaccion_3,DINERO3,debito_1,-1172307.4949999996,,,202501,debito
A015428,2025-01-29,LIBRE,manualidad,manualidad_3,LIBRE2,credito_1,-2755.5,,,202501,credito
A015429,2025-01-29,LIBRE,manualidad,manualidad_16,LIBRE5,credito_1,-2755.5,,,202501,credito
A015430,2025-01-29,LIBRE,manualidad,manualidad_3,LIBRE5,credito_1,-288.0,,,202501,credito
A015431,2025-01-29,LIBRE,manualidad,manualidad_16,LIBRE3,credito_1,-3108.0,,,202501,credito
A015432,2025-01-29,HOGAR,hogar,hogar2050,HOGAR4,credito_1,-197476.5,,,202501,credito
A015433,2025-02-02,RECREACION,regalo,regalo: nombre_20,RECREACION10,efectivo,-21508.5,,,202502,efectivo
A015434,2025-02-02,RECREACION,recreacion,recreacion_1,RECREACION9,efectivo,-7056.0,,,202502,efectivo
A015435,2025-02-03,SUSCRIPCION,hogar,hogar_8910,SUSCRIPCION8,credito_1,-47805.0,,,202502,credito
A015436,2025-02-05,P.GUSTOS,gustos,"8.gustos_16",P.GUSTOS9,credito_1,-265086.0,,,202502,credito
A015437,2025-02-06,HOGAR,hogar,hogar1900,HOGAR4,credito_1,-70436.205,,,202502,credito
A015438,2025-02-07,DINERO,inversion,loc_1,DINERO9,debito_1,28194.0,,,202502,debito
A015439,2025-02-07,DINERO,transaccion,transaccion_1082,DINERO1,efectivo,28194.0,,,202502,efectivo
A015440,2025-02-07,DINERO,transaccion,transaccion_1083,DINERO2,debito_1,-28206.0,,,202502,debito
A015441,2025-02-07,RECREACION,consumible,consumible_12164,RECREACION6,efectivo,-15516.0,,,202502,efectivo
A015442,2025-02-07,RECREACION,consumible,consumible_10683,RECREACION7,efectivo,-3742.5,,,202502,efectivo
A015443,2025-02-07,RECREACION,consumible,consumible_10550,RECREACION10,efectivo,-4447.5,,,202502,efectivo
A015444,2025-02-07,RECREACION,consumible,consumible_13129,RECREACION1,efectivo,-3672.0,,,202502,efectivo
A015445,2025-02-13,SUSCRIPCION,gustos,gustos_9360,SUSCRIPCION8,credito_1,-3301.875,,,202502,credito
A015446,2025-02-14,SUSCRIPCION,hogar,hogar_8909,SUSCRIPCION9,credito_1,-14035.5,,,202502,credito
A015447,2025-02-14,HOGAR,consumible,consumible145,HOGAR9,efectivo,-711.0,,,202502,efectivo
A015448,2025-02-14,RECREACION,invitacion,invitacion: nombre_5,RECREACION2,efectivo,-1204.5,,,202502,efectivo
A015449,2025-02-14,RECREACION,consumible,consumible_13334,RECREACION6,efectivo,-1204.5,,,202502,efectivo
A015450,2025-02-17,INGRESO,transaccion,monedero,INGRESO8,efectivo,7044.0,,,202502,efectivo
A015451,2025-02-17,HOGAR,hogar,hogar2028,HOGAR2,credito_1,-35467.5,,,202502,credito
A015452,2025-02-17,HOGAR,hogar,hogar1771,HOGAR5,credito_1,-5998.5,,,202502,credito
A015453,2025-02-17,HOGAR,consumible,consumible46,HOGAR10,credito_1,-3954.0,,,202502,credito
A015454,2025-02-17,HOGAR,consumible,consumible239,HOGAR3,credito_1,-3918.75,,,202502,credito
A015455,2025-02-17,P.VIAJE,deuda,deuda: nombre_20,P.VIAJE10,credito_1,-95392.5,V143,D186,202502,credito
A015456,2025-02-17,P.VIAJE,deuda,deuda: nombre_18,P.VIAJE1,credito_1,-95392.5,V143,D186,202502,credito
A015457,2025-02-17,P.VIAJE,deuda,deuda: nombre_16,P.VIAJE2,credito_1,-95392.5,V143,D186,202502,credito
A015458,2025-02-17,P.VIAJE,deuda,deuda_6195,P.VIAJE5,credito_1,-402702.0,V143,D186,202502,credito
A015459,2025-02-19,HOGAR,consumible,consumible287,HOGAR7,credito_1,-12696.0,,,202502,credito
A015460,2025-02-19,HOGAR,consumible,consumible159,HOGAR5,credito_1,-3319.5,,,202502,credito
A015461,2025-02-19,HOGAR,consumible,consumible186,HOGAR10,credito_1,-1204.5,,,202502,credito
A015462,2025-02-19,HOGAR,consumible,consumible232,HOGAR6,credito_1,-2594.7599999999998,,,202502,credito
A015463,2025-02-19,HOGAR,consumible,consumible138,HOGAR6,credito_1,-1037.415,,,202502,credito
A015464,2025-02-19,SUSCRIPCION,gustos,gustos_9359,SUSCRIPCION9,credito_1,-8113.5,,,202502,credito
A015465,2025-02-19,LIBRE,consumible,consumible_6415,LIBRE4,credito_1,-5293.5,,,202502,credito
A015466,2025-02-19,RECREACION,invitacion,invitacion: nombre_3,RECREACION3,credito_1,-4236.0,,,202502,credito
A015467,2025-02-20,HOGAR,hogar,hogar2029,HOGAR3,credito_1,-38710.5,,,202502,credito
A015468,2025-02-22,LIBRE,consumible,consumible_2374,LIBRE5,credito_1,-4800.0,,,202502,credito
A015469,2025-02-22,RECREACION,consumible,consumible_13431,RECREACION9,credito_1,-15163.5,,,202502,credito
A015470,2025-02-24,P.VIAJE,deuda,deuda: nombre_1,P.VIAJE3,credito_1,-277339.605,V143,D186,202502,credito
A015471,2025-02-24,P.VIAJE,deuda,deuda: nombre_3,P.VIAJE4,credito_1,-277339.605,V143,D186,202502,credito
A015472,2025-02-24,P.VIAJE,deuda,deuda: nombre_6,P.VIAJE5,credito_1,-277339.605,V143,D186,202502,credito
A015473,2025-02-24,P.VIAJE,deuda,deuda_6188,P.VIAJE2,credito_1,-277339.605,V143,D186,202502,credito
A015474,2025-02-24,SUSCRIPCION,hogar,hogar_8906,SUSCRIPCION2,credito_1,-9163.95,,,202502,credito
A015475,2025-02-26,P.VIAJE,deuda,deuda: nombre_1,P.VIAJE6,efectivo,95380.5,V143,D186,202502,efectivo
A015476,2025-02-26,P.VIAJE,deuda,deuda: nombre_19,P.VIAJE7,efectivo,95380.5,V143,D186,202502,efectivo
A015477,2025-02-26,P.VIAJE,deuda,deuda: nombre_17,P.VIAJE8,efectivo,95380.5,V143,D186,202502,efectivo
A015478,2025-02-26,P.VIAJE,deuda,deuda_6194,P.VIAJE6,efectivo,277834.5,V143,D186,202502,efectivo
A015479,2025-02-26,INGRESO,transaccion,monedero,INGRESO9,efectivo,35244.0,,,202502,efectivo
A015480,2025-02-26,DINERO,transaccion,transaccion_521,DINERO2,efectivo,-599256.0,,,202502,efectivo
A015481,2025-02-26,DINERO,transaccion,transaccion_522,DINERO3,debito_1,599244.0,,,202502,debito
A015482,2025-02-26,HOGAR,consumible,consumible84,HOGAR8,credito_1,-9020.835000000001,,,202502,credito
A015483,2025-02-26,HOGAR,consumible,consumible176,HOGAR10,credito_1,-12194.744999999999,,,202502,credito
A015484,2025-02-26,LIBRE,consumible,consumible_4873,LIBRE6,credito_1,-14286.48,,,202502,credito
A015485,2025-02-26,HOGAR,hogar,hogar1955,HOGAR9,credito_1,-10031.099999999999,,,202502,credito
A015486,2025-02-26,HOGAR,consumible,consumible16,HOGAR10,credito_1,-3460.5,,,202502,credito
A015487,2025-02-26,HOGAR,consumible,consumible241,HOGAR3,credito_1,-1128.3600000000001,,,202502,credito
A015488,2025-02-26,HOGAR,consumible,consumible150,HOGAR4,credito_1,-24155.07,,,202502,credito
A015489,2025-02-26,HOGAR,consumible,consumible193,HOGAR1,credito_1,-6250.89,,,202502,credito
A015490,2025-02-26,LIBRE,consumible,consumible_7167,LIBRE2,credito_1,-5787.0,,,202502,credito
A015491,2025-02-26,HOGAR,consumible,consumible137,HOGAR7,credito_1,-1064.205,,,202502,credito
A015492,2025-02-26,HOGAR,consumible,consumible114,HOGAR8,credito_1,-4800.0,,,202502,credito
A015493,2025-02-26,SUSCRIPCION,inversion,PLS,SUSCRIPCION3,credito_1,-141006.0,,,202502,credito
A015494,2025-02-27,DINERO,inversion,loc_1,DINERO2,debito_1,-599256.0,,,202502,debito
A015495,2025-02-27,P.VIAJE,deuda,deuda_6193,P.VIAJE7,efectivo,124849.5,V143,D186,202502,efectivo
A015496,2025-02-27,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE9,efectivo,277327.605,V143,D186,202502,efectivo
A015497,2025-02-27,P.VIAJE,deuda,deuda: nombre_4,P.VIAJE10,efectivo,161804.895,V143,D186,202502,efectivo
A015498,2025-02-27,INGRESO,transaccion,transaccion_10,INGRESO1,efectivo,1404.0,,,202502,efectivo
A015499,2025-03-01,HOGAR,manualidad,manualidad_1,HOGAR10,credito_1,-1416.0,,,202503,credito
A015500,2025-03-02,RECREACION,recreacion,recreacion_19,RECREACION6,credito_1,-5293.5,,,202503,credito
A015501,2025-03-02,RECREACION,invitacion,invitacion: nombre_6,RECREACION5,credito_1,-5293.5,,,202503,credito
A015502,2025-03-02,RECREACION,invitacion,invitacion: nombre_15,RECREACION6,credito_1,-5293.5,,,202503,credito
A015503,2025-03-02,RECREACION,invitacion,invitacion: nombre_20,RECREACION7,credito_1,-5293.5,,,202503,credito
A015504,2025-03-02,RECREACION,invitacion,invitacion: nombre_8,RECREACION8,credito_1,-5293.5,,,202503,credito
A015505,2025-03-02,RECREACION,invitacion,invitacion: nombre_10,RECREACION9,credito_1,-5293.5,,,202503,credito
A015506,2025-03-02,RECREACION,transporte,transporte_7,RECREACION5,efectivo,-1416.0,,,202503,efectivo
A015507,2025-03-03,DINERO,inversion,loc_1,DINERO5,debito_1,2622812.55,,,202503,debito
A015508,2025-03-03,DINERO,transaccion,transaccion_4,DINERO4,credito_1,2622812.55,,,202503,credito
A015509,2025-03-03,DINERO,transaccion,transaccion_5,DINERO5,debito_1,-2622824.55,,,202503,debito
A015510,2025-03-04,HOGAR,consumible,consumible219,HOGAR5,credito_1,-15868.5,,,202503,credito
A015511,2025-03-04,HOGAR,consumible,consumible136,HOGAR8,credito_1,-2156.25,,,202503,credito
A015512,2025-03-07,LIBRE,consumible,consumible_7165,LIBRE4,credito_1,-20128.11,,,202503,credito
A015513,2025-03-07,HOGAR,hogar,hogar1901,HOGAR5,credito_1,-68453.04,,,202503,credito
A015514,2025-03-07,DINERO,transaccion,transaccion_523,DINERO4,efectivo,-564006.0,,,202503,efectivo
A015515,2025-03-07,DINERO,transaccion,transaccion_524,DINERO5,debito_1,563994.0,,,202503,debito
A015516,2025-03-07,DINERO,inversion,loc_1,DINERO5,debito_1,-564006.0,,,202503,debito
A015517,2025-03-07,HOGAR,hogar,hogar2030,HOGAR4,credito_1,-30109.5,,,202503,credito
A015518,2025-03-09,HOGAR,hogar,hogar1831,HOGAR5,credito_1,-10510.5,,,202503,credito
