id,fecha,clave,descripcion,lugar_de_uso,monto,id_viaje,moneda,tipo_cambio,periodo_fact_c_diaria
A013491,03/03/2024,hogar,hogar_4948,P.VIAJE2,-18759,V115,Dolar Americano,964.32,202403
A013705,02/04/2024,deuda,deuda: nombre_10,P.VIAJE7,34476.96,V121,Dolar Americano,974.2,202404
A014643,27/07/2024,hogar,hogar_4801,P.VIAJE9,-8325,V138,Euro,1033.8,202407
A013790,09/04/2024,consumible,consumible_10410,P.VIAJE10,-11314.5525,V116,Yen Japones,61984,202404
A013555,12/03/2024,evento,evento_5830,P.VIAJE10,-19524.63,V120,Dolar Americano,955.61,202403
A000283,04/09/2015,necesidad,necesidad: nombre_18,P.VIAJE4,-22566,V003,Dolar Americano,692.2,201509
A013842,14/04/2024,deuda,deuda: nombre_1,P.VIAJE10,-1890.465,V120,Dolar Americano,964.38,202404
A013926,19/04/2024,consumible,consumible_10402,P.VIAJE8,-4224.72,V123,Dolar Americano,954.44,202404
A005943,22/10/2019,deuda,deuda: nombre_18,RECREACION3,-2121,V068,Dolar Americano,723.8,201910
A015658,13/04/2025,consumible,consumible_10639,P.VIAJE1,-10581,V143,Yen Japones,67595,202504
A013642,27/03/2024,consumible,consumible_9582,P.VIAJE8,-13189.5,V114,Euro,1059.13,202403
A011060,31/12/2022,consumible,consumible_8698,P.VIAJE2,-4165.5,V100,Euro,907.32,202212
A004882,23/03/2019,deuda,deuda: nombre_2,P.VIAJE5,1404,V052,Dolar Americano,678.23,201903
A000967-1,06/05/2016,evento,evento_5838,P.VIAJE2,-51889.77,V013,Dolar Americano,664.15,201605
A011901,23/05/2023,recreacion,recreacion_3,P.VIAJE2,-358.5,V101,Euro,864.35,202305
A014236,03/05/2024,deuda,deuda: nombre_5,P.VIAJE5,2066.7,V120,Dolar Americano,938.78,202405
A015626,09/04/2025,regalo,regalo: nombre_14,P.VIAJE6,-95498.25,V143,Yen Japones,66340,202504
A013215,12/01/2024,transporte,transporte_7,P.VIAJE4,-118587,V122,Yen Japones,62754,202401
A014648,27/07/2024,deuda,deuda: nombre_19,P.VIAJE5,31719,V138,Euro,1033.8,202407
A013118,26/12/2023,hogar,hogar_5069,P.VIAJE1,-1894.695,V113,Euro,983.81,202312
A011905,25/05/2023,hogar,hogar_5020,P.VIAJE10,-87036.84,V101,Euro,868.24,202305
A000264,29/08/2015,consumible,consumible_8468,P.VIAJE2,-13683,V003,Dolar Americano,691.07,201508
A002481,15/07/2017,consumible,consumible_13779,RECREACION1,-2262,V024,Euro,754.23,201707
A013568,12/03/2024,deuda,deuda: nombre_7,P.VIAJE4,-41645.7675,V122,Yen Japones,64704,202403
A014742,11/08/2024,consumible,consumible_9658,P.VIAJE2,-2967,V139,Euro,1017.4,202408
A013985,23/04/2024,deuda,deuda: nombre_19,P.VIAJE2,-2590.53,V128,Euro,1022.4,202404
A013902,18/04/2024,necesidad,necesidad_13,P.VIAJE2,-2216.88,V122,Yen Japones,62440,202404
A010179,20/08/2022,consumible,consumible_10667,P.VIAJE3,-10581,V090,Euro,947.26,202208
A012243,16/07/2023,transporte,transporte_2,RECREACION1,-102231,V108,Euro,913.54,202307
A006272,28/12/2019,recreacion,recreacion_7,P.VIAJE5,-53348.415,V074,Euro,835.55,201912
A004896,24/03/2019,consumible,consumible_9824,P.VIAJE6,-4941,V052,Dolar Americano,678.23,201903
A003302,17/01/2018,transporte,transporte_17,P.VIAJE6,-94891.95,V047,Dolar Americano,606.54,201801
A014646,27/07/2024,deuda,deuda: nombre_18,P.VIAJE3,-31731,V138,Euro,1033.8,202407
A014158,03/05/2024,deuda,deuda: nombre_2,P.VIAJE8,15269.94,V128,Euro,1009.94,202405
A013095,21/12/2023,consumible,consumible_9970,P.VIAJE10,-22566,V113,Euro,966.5,202312
A013723,02/04/2024,deuda,deuda: nombre_14,P.VIAJE5,16793.7975,V132,Euro,1049.02,202404
A010843,19/11/2022,consumible,consumible_10801,P.VIAJE9,-5998.5,V099,Euro,970.32,202211
A014137,03/05/2024,deuda,deuda: nombre_11,P.VIAJE5,3370.245,V122,Yen Japones,61354,202405
A014117,03/05/2024,deuda,deuda: nombre_14,P.VIAJE4,12679.065,V121,Dolar Americano,938.78,202405
A013787-1,09/04/2024,deuda,deuda: nombre_14,P.VIAJE8,-345.105,V116,Yen Japones,61984,202404
A014112,03/05/2024,deuda,deuda: nombre_19,P.VIAJE10,5019.945,V120,Dolar Americano,938.78,202405
A005937,22/10/2019,deuda,deuda_8253,RECREACION7,-1204.5,V068,Dolar Americano,723.8,201910
A001450,25/09/2016,necesidad,necesidad_15,P.VIAJE3,-15152.22,V013,Dolar Americano,660.25,201609
A014209,03/05/2024,deuda,deuda: nombre_4,P.VIAJE8,5014.305,V118,Dolar Americano,938.78,202405
A013792,09/04/2024,consumible,consumible_8131,P.VIAJE9,-5207.8425,V116,Yen Japones,61984,202404
A013822,12/04/2024,consumible,consumible_9593,P.VIAJE7,-265.7925,V119,Euro,1026.29,202404
A014175,03/05/2024,deuda,deuda: nombre_11,P.VIAJE5,2606.73,V132,Euro,1009.94,202405
A001984,17/03/2017,consumible,consumible_11778,P.VIAJE2,-24540,V021,Euro,710.93,201703
A014125,03/05/2024,deuda,deuda: nombre_15,P.VIAJE2,14473.29,V122,Yen Japones,61354,202405
A009514,20/05/2022,consumible,consumible_8287,P.VIAJE3,-8642.25,V086,Euro,882.76,202205
A013825-1,12/04/2024,deuda,deuda: nombre_12,P.VIAJE9,-765.99,V119,Euro,1026.29,202404
A010195,21/08/2022,transporte,transporte_2,P.VIAJE4,-5409.12,V093,Euro,947.26,202208
A000215,08/08/2015,consumible,consumible_7930,P.VIAJE10,-10581,V002,Dolar Americano,678,201508
A013600,13/03/2024,deuda,deuda: nombre_4,P.VIAJE6,-24751.8525,V132,Euro,1033.35,202403
A003915,24/06/2018,transporte,transporte_11,P.VIAJE7,-7927.38,V047,Dolar Americano,638.14,201806
A013990,24/04/2024,consumible,consumible_8413,P.VIAJE7,-3228.555,V129,Yen Japones,61126,202404
A009413,29/04/2022,transporte,transporte_2,P.VIAJE7,-149095.875,V086,Euro,897.18,202204
A013835,13/04/2024,deuda,deuda: nombre_1,P.VIAJE5,-3775.635,V119,Euro,1026.29,202404
A014153,03/05/2024,deuda,deuda: nombre_18,P.VIAJE3,17158.635,V125,Dolar Americano,938.78,202405
A014134,03/05/2024,deuda,deuda: nombre_10,P.VIAJE2,5521.2,V122,Yen Japones,61354,202405
A013837,13/04/2024,consumible,consumible_10510,P.VIAJE10,-1890.465,V119,Euro,1026.29,202404
A009482,17/05/2022,transporte,transporte_20,P.VIAJE8,-605.25,V086,Euro,896.6,202205
A014146,03/05/2024,deuda,deuda: nombre_3,P.VIAJE5,9739.215,V123,Dolar Americano,938.78,202405
A001990,17/03/2017,consumible,consumible_10626,P.VIAJE4,-4239.525,V021,Euro,710.93,201703
A014650,27/07/2024,consumible,consumible_8520,P.VIAJE10,-1063.5,V138,Euro,1033.8,202407
A014640,27/07/2024,hogar,hogar_5071,P.VIAJE9,-11568,V138,Euro,1033.8,202407
A011927,29/05/2023,hogar,hogar_4780,P.VIAJE10,-14282.25,V101,Euro,861.48,202305
A015681,16/04/2025,regalo,regalo: nombre_4,P.VIAJE1,-8113.5,V143,Yen Japones,68408,202504
A013648,27/03/2024,deuda,deuda: nombre_3,P.VIAJE3,21144,V114,Euro,1059.13,202403
A011010,17/12/2022,hogar,hogar_5025,P.VIAJE5,-2325.45,V100,Euro,936.78,202212
A011938,30/05/2023,consumible,consumible_8065,P.VIAJE5,-21156,V101,Euro,863.26,202305
A008720,23/10/2021,consumible,consumible_10532,P.VIAJE8,-3523.95,V083,Yen Japones,71769,202110
A001995,18/03/2017,consumible,consumible_7121,P.VIAJE9,-10863,V021,Euro,710.93,201703
A013781,09/04/2024,consumible,consumible_10852,P.VIAJE8,-1501.305,V116,Yen Japones,61984,202404
A013634,25/03/2024,hogar,hogar: nombre_20,P.VIAJE3,-31026,V114,Euro,1059.44,202403
A013144,07/01/2024,hogar,hogar_5045,P.VIAJE5,-77485.5,V113,Euro,973.31,202401
A013221,12/01/2024,transporte,transporte_18,P.VIAJE9,-53559.21,V129,Yen Japones,62754,202401
A013830,13/04/2024,deuda,deuda: nombre_1,P.VIAJE3,-15083.13,V119,Euro,1026.29,202404
A003883,20/06/2018,consumible,consumible_11108,P.VIAJE2,-6351,V047,Dolar Americano,640.27,201806
A011886,17/05/2023,consumible,consumible_9651,P.VIAJE9,-12625.5,V101,Euro,857.63,202305
A013778-1,09/04/2024,deuda,deuda: nombre_9,P.VIAJE9,-100.1175,V116,Yen Japones,61984,202404
A013576,12/03/2024,deuda,deuda: nombre_7,P.VIAJE8,-26936.6475,V125,Dolar Americano,955.61,202403
A011096,08/01/2023,consumible,consumible_8069,P.VIAJE1,-9171,V100,Euro,895.09,202301
A005820,03/10/2019,transporte,transporte_17,P.VIAJE9,-2121,V066,Euro,785.21,201910
A014240,03/05/2024,deuda,deuda: nombre_2,P.VIAJE9,11309.955,V121,Dolar Americano,938.78,202405
A013089,20/12/2023,recreacion,recreacion_1,P.VIAJE1,-11286,V113,Euro,953.47,202312
A008753,31/10/2021,evento,evento_5640,P.VIAJE10,-10581,V084,Dolar Americano,813.2,202110
A001986,17/03/2017,recreacion,recreacion_18,P.VIAJE5,-5679.84,V021,Euro,710.93,201703
A005097,05/05/2019,consumible,consumible_7190,P.VIAJE10,-887.25,V057,Yen Japones,60896,201905
A013697,02/04/2024,deuda,deuda: nombre_14,P.VIAJE9,32555.4825,V119,Euro,1049.02,202404
A013006,01/12/2023,consumible,consumible_7169,P.VIAJE1,-3425.25,V110,Euro,934.48,202312
A014035,27/04/2024,consumible,consumible_11828,P.VIAJE2,-7094.07,V133,Euro,1014.49,202404
A013097,21/12/2023,consumible,consumible_11235,P.VIAJE5,-9523.5,V113,Euro,966.5,202312
A014217,03/05/2024,deuda,deuda: nombre_18,P.VIAJE6,5623.7775,V119,Euro,1009.94,202405
A013803,11/04/2024,deuda,deuda: nombre_15,P.VIAJE10,-15066.915,V117,Euro,1023.82,202404
A013867-1,16/04/2024,deuda,deuda: nombre_15,P.VIAJE7,-14825.805,V122,Yen Japones,63334,202404
A013353,05/02/2024,deuda,deuda: nombre_20,P.VIAJE6,44892.63,V128,Euro,1024.05,202402
A015455,17/02/2025,deuda,deuda: nombre_20,P.VIAJE10,-95392.5,V143,Yen Japones,62537,202502
A011043,27/12/2022,transporte,transporte_1,P.VIAJE5,-746.25,V100,Euro,922.74,202212
A014127,03/05/2024,deuda,deuda: nombre_20,P.VIAJE4,1608.45,V122,Yen Japones,61354,202405
A014197,03/05/2024,deuda,deuda: nombre_1,P.VIAJE6,747.9975,V116,Yen Japones,61354,202405
A005945,22/10/2019,deuda,deuda: nombre_2,RECREACION5,-1239.75,V068,Dolar Americano,723.8,201910
A013888-1,17/04/2024,deuda,deuda: nombre_3,P.VIAJE4,-627.4575,V122,Yen Japones,63314,202404
A013786-1,09/04/2024,deuda,deuda: nombre_11,P.VIAJE7,-634.155,V116,Yen Japones,61984,202404
A011911,25/05/2023,consumible,consumible_8162,P.VIAJE8,-8394.09,V101,Euro,868.24,202305
A013820,12/04/2024,consumible,consumible_11204,P.VIAJE6,-886.545,V119,Euro,1026.29,202404
A013970-1,22/04/2024,deuda,deuda: nombre_6,P.VIAJE3,-3146.775,V127,Yen Japones,61453,202404
A008714,23/10/2021,consumible,consumible_8216,P.VIAJE4,-4588.5,V083,Yen Japones,71769,202110
A011930,29/05/2023,hogar,hogar_5122,P.VIAJE8,-3072.75,V101,Euro,861.48,202305
A011899,23/05/2023,hogar,hogar_4799,P.VIAJE1,-18845.01,V101,Euro,864.35,202305
A007144,05/09/2020,necesidad,necesidad_1,P.VIAJE5,-54996,V080,Yen Japones,72587,202009
A011075,04/01/2023,consumible,consumible_8071,P.VIAJE9,-14811,V100,Euro,906.17,202301
A013837-1,13/04/2024,deuda,deuda: nombre_16,P.VIAJE7,-1890.465,V119,Euro,1026.29,202404
A004883,23/03/2019,regalo,regalo: nombre_17,P.VIAJE7,-3531,V052,Dolar Americano,678.23,201903
A003912,23/06/2018,consumible,consumible_10573,P.VIAJE7,-1134,V047,Dolar Americano,638.14,201806
A008567,13/09/2021,regalo,regalo: nombre_11,P.VIAJE6,-129125.34,V084,Dolar Americano,784.68,202109
A013969-1,22/04/2024,deuda,deuda: nombre_7,P.VIAJE2,-3969.1575,V127,Yen Japones,61453,202404
A015685,16/04/2025,consumible,consumible_7961,P.VIAJE9,-8395.5,V143,Yen Japones,68408,202504
A000829,26/03/2016,transporte,transporte_8,TRANSPORTE8,-7056,V008,Dolar Americano,680.45,201603
A013692,02/04/2024,deuda,deuda: nombre_4,P.VIAJE4,27190.08,V130,Euro,1049.02,202404
A005718,21/09/2019,deuda,deuda: nombre_13,P.VIAJE6,21144,V064,Yen Japones,66683,201909
A010186,20/08/2022,consumible,consumible_11301,P.VIAJE9,-4236,V091,Dolar Americano,944.05,202208
A001445,25/09/2016,transporte,transporte_10,P.VIAJE10,-10589.46,V013,Dolar Americano,660.25,201609
A014729,10/08/2024,consumible,consumible_7301,P.VIAJE9,-3672,V139,Euro,1017.4,202408
A011014,17/12/2022,consumible,consumible_8505,P.VIAJE5,-20874,V100,Euro,936.78,202212
A014032,27/04/2024,deuda,deuda: nombre_16,P.VIAJE4,-9203.43,V133,Euro,1014.49,202404
A005818,03/10/2019,transporte,transporte_16,P.VIAJE2,-429,V066,Euro,785.21,201910
A014151,03/05/2024,deuda,deuda: nombre_1,P.VIAJE10,3242.64,V124,Euro,1009.94,202405
A013159,09/01/2024,consumible,consumible_9585,P.VIAJE5,-1416,V113,Euro,1002.57,202401
A003774,26/05/2018,recreacion,recreacion_3,P.VIAJE2,-2685,V046,Yen Japones,57111,201805
A002011,19/03/2017,gustos,gustos_5527,P.VIAJE3,-19005.75,V021,Euro,710.93,201703
A000211,08/08/2015,transporte,transporte_19,P.VIAJE4,-8748,V002,Dolar Americano,678,201508
A013134,29/12/2023,hogar,hogar_5009,P.VIAJE1,-3108,V113,Euro,971.81,202312
A013595,13/03/2024,evento,evento_5797,P.VIAJE3,-15561.4725,V131,Dolar Americano,944.13,202403
A013234,13/01/2024,deuda,deuda: nombre_1,P.VIAJE6,-80481.045,V129,Yen Japones,62754,202401
A006288,30/12/2019,gustos,gustos_5516,P.VIAJE4,-29849.214,V075,Dolar Americano,752.08,201912
A005592,22/08/2019,necesidad,necesidad_18,P.VIAJE2,-40931.25,V064,Yen Japones,67143,201908
A011881,15/05/2023,consumible,consumible: nombre_6,P.VIAJE3,-2826,V101,Euro,854.57,202305
A001392,17/09/2016,regalo,regalo: nombre_11,P.VIAJE1,-7061.64,V011,Dolar Americano,674.34,201609
A014283,03/05/2024,deuda,deuda: nombre_12,P.VIAJE2,3216.555,V129,Yen Japones,61354,202405
A014084,30/04/2024,deuda,deuda: nombre_18,P.VIAJE5,6496.92,V133,Euro,1022.72,202404
A014027,27/04/2024,consumible,consumible_10806,P.VIAJE4,-13141.56,V133,Euro,1014.49,202404
A014110,03/05/2024,deuda,deuda: nombre_8,P.VIAJE8,1501.995,V119,Euro,1009.94,202405
A014244,03/05/2024,deuda,deuda: nombre_11,P.VIAJE3,1173.1125,V122,Yen Japones,61354,202405
